id,Name,Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country_val,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
83,Alexis Sanchez,1.1,34,0.12,3.94,31,0.49,0.17,31,0.2,0.2,0.41,0.43,73.9,7.76,3.95,1.25,2.3,1.28,4.74,0.99,10,3.5,3.5,4
48,Alejandro Balde,0.6,19,0.2,2.47,61,1.01,0.59,10,0.17,0.4,0.03,0.07,88.1,8.46,2.97,3.79,0.65,1.93,2.91,1.44,0.2,5,4,50
468,Fabinho,1.1,29,0.05,2.03,62.5,1.25,1.23,3,0.08,1.3,0,0.02,88.2,1.23,5.34,0.55,0.49,0.25,0.57,2.13,0.2,0.4,0.4,42
155,Arkadiusz Reca,0.8,28,0.04,2.17,49.6,0.87,2.24,23,0.1,1,0.04,0.05,69.1,3.89,3.27,3.4,0.91,0.79,1.33,1.82,2.5,3,3,3
1029,Marco Asensio,0.2,27,0.36,4.98,51.3,0.61,0.36,10,0.37,0.5,0.61,0.37,82.2,6.27,4.54,3.47,3.57,1.22,4.43,0.87,35,27,22,25
1193,Nahuel Molina,0.7,25,0.05,3,61.9,1.08,1.81,1,0.14,0.5,0.11,0.09,74.9,8.31,3.64,2.29,0.65,0.62,1.46,2.05,0.5,0.8,1.4,35
1132,Michael Frey,4.5,29,0.31,1.64,23,0.62,0.1,12,0.2,0.2,0,0.2,57.2,6.74,2.28,1.04,2.8,0.52,5.81,1.35,1.4,4,4.5,2
1632,Viktor Tsyhankov,0.5,25,0.27,3.47,37.2,0.76,0.67,50,0.17,0.4,0.22,0.19,69.1,6.69,2.9,3.43,1.29,0.89,2.85,0.76,19,25,25,22
500,Fidel,0.2,33,0.11,3.64,47.1,0.47,0.42,10,0.13,0.3,0.11,0.09,70.3,4.73,7.3,2.78,0.68,1.68,2.26,0.79,0.8,2,2,1
179,Azor Matusiwa,1.2,25,0,2.58,58.6,1.34,1.88,50,0.04,1.7,0,0.01,85.1,0.65,7.72,0.54,0.4,0.58,0.07,2.39,3.5,5,6,7.5
1560,Teji Savanier,0.4,31,0.14,4.83,59.9,1.06,0.42,2,0.23,1.1,0.21,0.15,69.9,4.14,7.25,1.7,2.05,2.55,1.2,1.63,12,12,12,10
1404,Roberto Navarro,1.6,21,0.33,4.47,37.7,1.64,0.33,10,0.32,0.7,0.33,0.43,73,8.03,3.44,4.43,3.11,1.8,6.39,1.31,2.5,3,3,3
651,Isco,0.8,31,0.23,3.55,46.2,0.38,0.3,10,0.15,1.2,0.08,0.09,83.6,3.68,4.88,1.58,0.9,1.35,2.33,1.58,20,9,7.5,5
528,Franck Kessie,0.8,26,0.06,1.73,45.5,0.89,0.7,45,0.06,0.9,0.13,0.16,86.1,4.44,3.61,1.46,1.27,0.82,2.6,1.52,40,48,45,25
346,David Okereke,2,25,0,3.05,20,0.91,0.48,40,0.04,0.4,0.24,0.24,70,5.72,2.78,2.22,2.38,1.55,3.61,0.48,4.5,5,4.5,4
1589,Tim Skarke,0.7,26,0.17,3.61,33.7,1.2,0.69,14,0.16,0,0.17,0.16,64.8,6.7,2.4,1.37,2.75,0.52,2.75,2.58,0.45,0.6,1,1.2
1665,Wilson Odobert,0.4,18,0.1,3.32,27.5,0.56,0.26,2,0.1,0.8,0.2,0.15,75.8,6.73,2.4,3.67,1.38,1.68,2.65,1.02,,,3.5,6
1140,Mickael Cuisance,0.7,24,0,1.84,32.5,1.46,0.58,2,0.11,0.8,0,0.08,78.9,4.51,3.35,1.6,1.46,1.17,1.6,1.89,10,5,4,3
879,Kieran Tierney,0.6,26,0.14,1.77,60.4,0.78,2.12,50,0.05,0.9,0.07,0.09,77.6,4.24,5.15,2.89,1.2,0.28,1.76,1.84,28,32,32,25
1452,Ryan Yates,1.4,25,0.1,1.24,29,1.27,2.16,5,0.06,0.5,0,0.12,76.9,1.32,2.11,0.54,1.27,0.2,1.67,1.86,1.5,3,4,11
808,Josip Brekalo,0,25,0.18,4.35,44.6,0.18,0.54,7,0.17,0.6,0,0.16,72.2,8.64,5.58,3.6,1.26,1.98,1.98,0.72,15,13,15,5
243,Carlos Fernandez,3.4,27,0,2.37,20.4,0.34,0.45,10,0.09,0.1,0.11,0.37,65.2,7.57,1.81,1.02,3.27,1.58,6.1,1.02,10,6,5,3
1182,Moussa Sissoko,1.3,34,0,1.69,37.8,1,0.92,2,0.03,0.8,0.08,0.14,79.9,3.07,5.03,1.65,0.84,0.81,1.3,1.46,18,8,5,2.5
1255,Nuno Mendes,0.5,21,0.27,2.61,52.2,1.45,1.13,9,0.16,0.8,0.09,0.06,82.9,10.15,3.8,2.94,0.5,1.72,3.35,2.54,12,40,40,65
312,Damian Suarez,0.7,35,0.05,2.28,44.5,1.85,1.67,16,0.09,0.7,0.05,0.06,67.5,3.33,3.7,0.97,0.28,0.6,0.69,2.27,2.5,1.5,1.5,1
435,Emmanuel Dennis,1.6,25,0.25,3.29,22.9,1.63,0.75,40,0.09,0.3,0.25,0.27,67.8,7.88,2.13,3,2.63,2.25,5,2.13,16,8,14,8
1610,Tosin Adarabioyo,2.6,25,0,0.82,56.1,0.86,6.04,5,0.02,1.2,0.04,0.03,82,0.13,4.1,0.69,0.69,0.22,0.82,1.3,5,15,15,16
692,James Tarkowski,3.2,30,0.03,0.64,43,2.61,5.29,5,0.09,1.4,0.03,0.09,81,0.29,2.79,0.34,0.84,0.24,2.13,1.34,28,22,22,18
308,Cyril Ngonge,2.1,23,0.12,3.42,21.1,0.85,0.48,4,0.08,0.7,0.36,0.27,56,4.83,1.57,2.17,3.14,1.45,2.42,0.85,0.725,0.8,1.4,2
430,Emi Buendia,0.9,26,0.07,3.53,38.1,0.75,0.63,1,0.23,0.8,0.19,0.27,77.2,5.11,5.15,2.24,1.83,1.01,3.47,1.94,16,35,32,28
370,Diego Costa,2.2,34,0,1.75,16,0.44,1.23,10,0.05,0.2,0.07,0.26,71.5,4.35,0.94,1.38,2.03,0.36,4.28,0.22,10,5,4,2
566,Gio Reyna,1.2,20,0.36,4.22,43.2,0.89,0.63,13,0.23,0.6,0.54,0.37,78.5,7.23,3.48,2.77,2.41,1.16,5.27,1.52,30,42,35,25
724,Jeremie Bela,0.2,30,0.12,1.27,31.5,1.21,0.97,50,0.02,1.1,0.12,0.08,66.9,6.54,2.91,2.66,1.45,1.09,1.82,0.73,2.5,2.5,2,1.5
181,Badredine Bouanani,0.1,18,0.42,4.92,39.4,0.42,0.21,50,0.4,0.1,0,0.2,76.2,10.22,3.23,4.9,2.5,2.82,3.65,1.36,,,0.15,6
1553,Takehiro Tomiyasu,2.3,24,0.17,1.77,68.1,0.76,1.86,20,0.09,1.6,0,0.09,83,3.47,7.79,2.03,0.51,0.51,2.2,3.22,18,25,25,25
609,Henning Matriciani,1.6,23,0,1.06,42.7,1.35,2.75,14,0.01,1.1,0,0.01,72.3,0.48,2.46,1.01,0.14,0.29,0.29,2.08,0.075,0.2,0.25,1.2
1271,Omar Alderete,2.7,26,0.04,1.11,38.6,1.01,3.74,50,0.04,1.2,0.04,0.03,58,0.35,4.22,1.23,0.75,0.75,1.1,1.54,6.5,7,10,4
1561,Terem Moffi,1.1,24,0.1,2.65,14.6,0.46,0.5,40,0.12,0.2,0.56,0.52,77.3,4.58,1.33,1.79,2.55,1.49,4.51,0.66,6,10,9,20
296,Copete,1.6,23,0,0.68,35.9,1.55,4.53,10,0.01,1.9,0.04,0.02,75.9,0.12,2.37,0.57,0.24,0.78,0.69,2.16,0.2,0.6,0.8,3.5
670,Ivan Sunjic,0.6,26,0,1.62,32.7,1.54,1.72,7,0.02,1.2,0,0.06,74.8,0.54,2.72,0.54,0.54,0,0.63,3.44,5.5,4,4,1.5
461,Exequiel Palacios,0.6,24,0.08,2.8,69.8,1.79,1.47,1,0.06,1.8,0.08,0.05,84.9,1.36,6.26,0.76,1,0.6,0.88,3.55,18,15,15,22
1112,Maxime Busi,1.2,23,0.09,1.72,53,1.21,2.07,4,0.06,1.2,0,0.01,75.6,3.8,4.92,2.16,0.26,0.6,0.86,1.81,12,17,20,2.5
889,Kingsley Ehizibue,0.9,28,0,1.89,33.2,1.24,2.42,50,0.05,0.7,0.11,0.12,72.5,4.06,2.37,1.69,0.79,0.79,1.75,2.65,2.5,1.3,1.3,2.5
377,Diogo Jota,1.6,26,0.52,3.39,30.7,0.45,0.77,9,0.24,0.2,0.45,0.53,75.6,8.33,2.91,2.52,2.71,1.03,5.75,1.68,40,60,60,50
1261,Oihan Sancet,0.9,23,0.07,3.55,34.7,0.36,0.32,10,0.16,0.1,0.28,0.24,80.8,5.55,5.65,3.23,1.99,1.64,2.84,0.96,4,5,15,30
126,Ansu Fati,0.5,20,0.21,3.33,39.2,1.13,0.32,10,0.11,0.3,0.38,0.61,83.3,11.11,3.11,3.06,4.13,1.29,8.26,0.91,80,60,60,35
931,Leo Baptistao,1.4,30,0.05,2.9,28.2,0.89,0.63,3,0.06,1,0.26,0.29,66.5,4.33,2.66,1.98,2.35,0.73,3.18,1.67,2,1.5,1.5,1.8
621,Hugo Magnetti,0.4,25,0.11,1.9,40.6,1.12,0.64,2,0.03,1.4,0.05,0.05,83.2,1.44,3.73,1.71,0.91,1.23,0.53,2.29,0.7,1,1.5,2
355,Davinson Sanchez,3.1,27,0,0.54,62.8,1.74,4.3,50,0.04,1.3,0,0.07,85.8,0.61,3.58,0.51,0.61,0.2,1.23,2.46,40,30,28,15
1379,Reiss Nelson,0.7,23,0.35,4.82,43.1,0.88,1.06,5,0.34,0.2,0.53,0.36,80.7,11.65,2.12,4.76,3.35,2.47,6.53,1.76,12.5,9,7,12
209,Borna Sosa,0.7,25,0.32,5.27,67.1,0.92,1.7,7,0.32,0.9,0.09,0.06,73.8,7,5.89,2.67,0.69,0.78,0.92,1.24,3,20,23,12
140,Antoine Semenyo,3.2,23,0.14,1.96,22.4,1.3,0.22,50,0.15,0.4,0.43,0.41,65.6,7.78,1.87,2.23,2.74,1.59,6.27,0.58,1.3,1.2,2.5,9
1223,Nicolas Cozza,1.4,24,0.07,1.3,41.6,0.92,2.29,2,0.05,1.4,0.13,0.1,72.6,2.35,3.4,1.44,0.46,0.33,1.24,2.68,3.5,4,5,3.5
1137,Michele Castagnetti,0.6,33,0.06,3.81,51.4,0.89,1.4,8,0.12,1,0,0.05,77.3,0.64,7.65,0.89,0.76,0.51,0.57,2.93,0.7,0.6,0.7,0.7
1310,Paul Jaeckel,1.4,25,0,1.09,50.9,0.92,2.95,14,0.02,1.5,0.06,0.01,81.1,0.74,3.19,0.49,0.12,0.55,0.31,1.72,0.6,2.5,3.5,5
1344,Portu,1,31,0.15,2.82,37.2,1.17,1.02,10,0.11,0.9,0,0.1,67.4,6.61,2.03,2.14,0.76,0.66,1.78,1.42,16,15,12,3.5
874,Kevin-Prince Boateng,3.7,36,0,1.82,48.6,2.12,0.96,50,0.04,0.6,0,0.07,73.4,3.85,4.63,0.39,1.16,0.19,2.89,1.54,3,1.7,0.9,0.7
664,Ivan Martin,0.7,24,0.17,2.03,38.1,0.68,0.68,10,0.13,0.5,0.17,0.16,84.1,4.65,3.18,1.7,1.02,1.48,2.04,0.51,0.6,0.8,0.8,3
1084,Matias Soule,0.8,20,0,4.5,36.3,1.3,0.93,1,0.18,0.6,0.19,0.42,83.1,7.27,3.35,2.98,2.42,2.8,3.91,1.49,0.4,0.3,0.25,4
1433,Ronael Pierre-Gabriel,1.2,25,0.1,2.02,47.4,2.13,3.34,2,0.12,1.9,0.1,0.05,77.8,5.16,2.94,2.33,0.51,1.52,1.52,4.25,3.6,4,5,3.5
1262,Ola Aina,1.2,26,0.1,2.91,55.9,1.23,2.67,40,0.24,1.2,0.1,0.09,73.9,4.42,4.42,3.6,0.82,2.36,1.34,1.75,7,5.5,4,3.5
10,Abdoulaye Doucoure,0.8,30,0.12,2.77,32.2,1.53,0.65,50,0.14,0.8,0.29,0.16,78.5,3.87,2.23,1.35,1.17,1.17,2.64,1.82,25,25,22,12
921,Lazar Samardzic,0.4,21,0.19,5.01,43.5,0.63,0.78,25,0.19,0.6,0.24,0.14,80.1,3.17,4.87,1.66,2.44,1.36,1.85,1.61,3,3,3.5,14
282,Christopher Jullien,2.9,30,0.07,0.66,35.6,1.17,3.81,2,0.04,1.5,0,0.08,83,0.2,1.74,0.07,0.57,0.17,1.07,1.54,6,5.5,4.5,3.5
291,Colin Dagba,0.3,24,0,2.27,46.6,1.69,1.79,2,0.09,1.6,0,0.05,80.8,4.51,2.91,2.44,0.47,1.03,1.88,3.01,12,8,7,4.5
1340,Pierrick Capelle,0.8,36,0.19,2.18,45,1.51,1.51,2,0.09,1,0,0.1,82.6,2.52,4.16,1.01,1.01,0.88,1.2,2.27,1.6,0.6,0.5,0.25
637,Ilaix Moriba,2.2,20,0.18,3.28,44.6,0.98,1.07,50,0.1,0.4,0,0.12,80.4,2.67,5.96,1.42,1.87,1.07,1.34,3.12,5,20,10,4
129,Anthony Caci,0.9,26,0.04,2.32,50.5,1.24,1.77,2,0.13,2.5,0.09,0.03,71.5,1.82,3.98,0.89,0.44,0.4,0.89,2.57,3.5,5,6,8.5
323,Daniel Kyereh,0.8,27,0.11,1.93,29.5,0.69,0.69,50,0.06,0.5,0.34,0.37,77,5.63,2.3,1.61,1.95,0.69,2.99,1.15,0.75,3,3,8
865,Kevin De Bruyne,0.4,32,0.63,6.57,59.1,0.89,0.43,4,0.54,0.3,0.26,0.23,72.2,8.7,8.47,3.73,2.33,1.21,3.3,1.06,120,90,85,70
1326,Pepin,0.5,27,0.16,1.93,53.4,1.12,1.36,10,0.13,1.1,0,0.05,83.2,2.24,5.93,1.52,0.8,0.56,0.8,2.24,1.5,1.2,1.7,1.5
1360,Randy Ntekja,2.1,25,0,2.25,25.2,1.82,1.28,2,0.11,0.7,0,0.19,70.8,5.34,2.03,1.71,1.92,1.39,4.06,2.03,1.6,4,4,1.8
1425,Rolando Mandragora,1.6,26,0.18,4.22,45.4,1.15,0.97,8,0.25,0.8,0.09,0.08,80.3,2.72,6.55,0.83,1.71,0.23,1.71,1.94,12,14,10,10
1583,Thomas Muller,2,33,0.4,4.6,44.1,1.2,0.8,14,0.33,0.3,0.35,0.51,75.6,9.21,4.92,1.73,2.48,0.4,6.02,1.11,35,25,22,12
838,Justin-Noel Kalumba,0,18,0,1.39,27,0.66,0.82,2,0.02,0.7,0,0.02,79.9,5.11,1.65,1.48,0.33,1.65,0.99,1.48,,,,0.25
930,Leny Yoro,1.4,17,0,0.62,66.1,0.7,3.16,2,0,2.2,0,0.01,91,0.12,1.76,0,0.23,0.35,0.35,1.29,,,0.15,10
158,Armel Bella Kotchap,1.9,21,0.1,0.7,44.9,1.39,5.27,14,0.05,2.2,0,0.06,79.9,0.1,1.87,0.43,0.67,0.19,1.05,1.77,2.3,5,7.5,20
1036,Marcos Acuna,1.3,31,0.1,2.79,57.4,0.85,1.65,1,0.17,1,0.1,0.06,73.1,4.08,4.4,2.06,0.92,1.23,1.08,2.85,6,7,6,10
516,Florian Sotoca,1.7,32,0.27,4.18,45.3,1.21,1.5,2,0.26,0.9,0.18,0.27,76.3,8.9,5.48,1.56,2.53,0.47,4.13,1.15,1.2,2.5,2.5,4
1216,Nico Elvedi,2.3,26,0,0.57,68.4,0.99,4.75,12,0.01,1.1,0.1,0.09,91.5,0.16,2.64,0.64,0.57,0.03,0.86,1.47,30,23,18,18
597,Haris Belkebla,0.7,29,0,1.39,41.4,1.08,0.71,50,0.02,1.8,0.03,0.02,84.5,1.25,4.37,0.64,0.31,0.37,0.51,2.71,2,3,4,3
195,Benjamin Bourigeaud,0.3,29,0.3,5.05,58,1.11,1.08,2,0.35,0.8,0.13,0.21,74.3,7.05,7.32,1.23,2.04,0.4,2.24,1.41,15,15,18,18
1402,Roberto Firmino,1.3,31,0.28,3.71,42.5,1.27,0.22,3,0.25,0.7,0.72,0.38,79.1,7.23,5.96,1.21,2.48,1.1,5.69,1.38,72,38,32,18
654,Ismael Diallo,1.1,26,0,0.74,44.6,1.08,1.9,45,0.02,1.3,0,0.01,74.6,1.49,2.9,1.49,0.12,0.58,0.12,1.9,0.7,1,1.5,1.5
410,Edmond Tapsoba,1.9,24,0.02,1.16,71.1,1.23,3.54,50,0.04,1.2,0.02,0.05,86.4,0.41,5.76,1.46,0.48,0.59,0.64,1.69,30,40,35,30
96,Amin Sarr,1.7,22,0.17,1.59,23.8,0.34,0.67,22,0.08,0,0.17,0.23,73.2,7.88,1.51,2.01,1.01,0.67,3.35,1.51,0.5,0.8,2,8
1539,Stephan El Shaarawy,1.1,30,0.09,4.12,47.9,0.57,0.57,8,0.12,0.7,0.4,0.38,79.6,7.96,3.78,3.7,2.55,1.89,4.18,1.36,8,7,6,5
1615,Tyler Adams,1,24,0,1.89,56.1,2,1.21,13,0.06,1.5,0,0,82.5,0.83,5.68,0.79,0.17,0.29,0.21,3.72,16,20,17,18
156,Armand Lauriente,0.1,24,0.22,5.11,33.2,0.92,0.33,2,0.29,0.6,0.26,0.24,71.7,10.47,3.83,5.2,2.54,2.88,4.61,1.07,2.5,8,7,18
419,Eldor Shomurodov,2.1,28,0.09,2.15,23.1,0.56,0.37,50,0.14,0.4,0.19,0.39,69.8,6.72,1.87,1.03,2.52,0.93,4.66,0.65,6.5,12,10,6
1013,Mamadou Mbaye,3.1,25,0,0.49,34.8,1.18,5.92,18,0.02,0.9,0,0.01,74.5,0.12,1.54,0.24,0.12,0.59,1.3,1.18,,7,9,0.7
477,Faitout Maouassa,0.6,25,0.23,2.8,30.5,1.45,1.08,2,0.11,1,0.23,0.17,67,5.05,2.39,1.73,1.59,1.17,1.92,2.43,13,9,5,6
1206,Neeskens Kebano,0.2,31,0.35,2.97,25,1.65,0.94,50,0.19,0.1,0,0.07,73.1,8.01,2.83,4.59,1.06,1.06,3.53,2,2.7,10,10,2
792,Jorginho,0.7,32,0.03,2.32,70,1.27,0.74,3,0.03,1.6,0,0.01,87.2,0.87,7.61,1.24,0.37,0.4,0.6,2.61,50,45,40,25
820,Juanpe,1.1,32,0,1,55.6,0.76,3.79,10,0.01,0.6,0.06,0.03,85.5,0.19,2.4,0.5,0.32,0.06,1.01,1.2,2,1.5,1.5,1.5
1110,Maxence Caqueret,0.5,23,0.23,4.03,58.1,1.46,0.88,2,0.18,1.3,0.13,0.09,82.9,3.71,5.95,1.5,0.85,1.33,2.37,2.83,20,15,15,25
447,Eric Bailly,2.1,29,0,0.34,50.8,2.02,2.77,45,0,3,0,0.02,84.9,0.43,2.56,0.43,0.43,0.32,1.07,2.02,17.5,8,6,5
787,Jordi Alba,0.4,34,0.22,4.12,93.4,0.99,1.49,10,0.42,0.7,0.11,0.05,83.6,10.43,9.16,2.65,0.77,0.33,2.76,1.43,30,12,9,5
178,Ayoze Perez,0.5,30,0.1,3.3,27.7,1.38,0.43,10,0.18,0.7,0.19,0.34,75.7,7.29,3,3.24,2.24,2.38,4.91,2.05,20,15,12,6
390,Dominic Calvert-Lewin,5.1,26,0.08,1.94,17.1,0.39,1.39,5,0.06,0.2,0.08,0.44,59.3,4.33,1.16,1.39,2.32,1.16,4.56,0.31,45,45,42,25
578,Gonzalo Plata,0.7,22,0.2,3.82,30.6,1.56,0.39,50,0.13,0.5,0.04,0.16,74.4,8.33,2.11,3.79,1.45,2.58,3.99,2.58,4,5,6,5
1239,Niklas Dorsch,0.9,25,0,1.56,34.1,1.68,1.68,14,0.02,1.2,0,0,76.5,0,2.61,0.37,0,0.93,0,3.91,6,10,10,7
1457,Saif-Eddine Khaoui,0.5,28,0.13,3.45,31.7,0.75,0.36,50,0.18,1.5,0.31,0.26,68.2,3.91,3.2,1.02,2.09,1.07,2.13,2.09,1.8,1.5,1.5,2
1079,Mathias Olesen,0.6,22,0,0.79,29.6,1.13,0.56,50,0.02,0.4,0,0,78.3,2.07,2.82,0.38,0,0.38,0.56,1.88,3.8,8,10,1.2
1403,Roberto Gagliardini,1.7,29,0,2.42,40.7,2.2,1.6,8,0.05,0.6,0,0.1,83.7,2.6,4.61,2.2,1.7,0.1,2.8,2.2,15,12,10,4
668,Ivan Rakitic,0.9,35,0.18,3.73,60.8,1.09,0.85,7,0.11,1.1,0,0.1,81.2,3.81,7.36,1.94,1.73,0.21,1.58,1.91,10,7,7,4
1682,Yoann Cathline,0.2,21,0.08,2.34,29.8,0.83,1.32,2,0.06,0.7,0.08,0.14,66.8,8.75,2.39,3.8,2.15,1.9,2.39,1.57,0.15,0.4,0.4,2
1547,Suat Serdar,1.3,26,0.09,1.92,27.4,2.14,1.07,14,0.08,1.3,0.18,0.09,70.1,2.14,3.47,1.47,1.02,1.6,1.43,2.27,20,12,9,4.5
807,Joshua Zirkzee,1.3,22,0.22,4.14,28.1,0.44,0.44,50,0.16,0.5,0.22,0.38,77,8.1,1.86,1.09,3.18,1.75,3.61,0.44,9,8,8,9
142,Antonee Robinson,1.2,26,0.03,1.77,55.7,1.43,2.42,13,0.04,1.6,0,0,73.5,4.46,3.76,3.26,0.09,1.14,0.85,1.81,5,9,8,15
1293,Pablo Rosario,0.8,26,0.05,2.25,53.4,0.76,1.63,50,0.1,1.2,0,0.06,88.7,2.14,5.7,0.92,0.51,0.36,0.81,2.34,7,6,8,6
1010,Malick Thiaw,3.3,22,0,0.89,63.7,0.99,4.77,14,0.01,1.5,0,0.1,87.8,0.09,3.63,0.38,0.61,0.14,1.04,2.08,16,6,8,20
1378,Reinildo Mandava,1.5,29,0,1.11,55.1,1.33,2.51,50,0.02,1.4,0,0.02,86.7,2.24,3.95,1.52,0.34,0.34,0.76,2.93,3,10,15,25
636,Iker Muniain,0.2,30,0.16,6.04,59.2,0.53,0.11,10,0.23,0.2,0,0.18,80.2,5.49,8.21,2.66,1.49,2.08,2.13,1.12,14,12,15,9
834,Junior Messias,1.3,32,0.1,2.76,33.1,1.14,1.44,3,0.06,0.5,0.3,0.15,75.9,8.09,2.98,3.03,1.89,1.84,3.27,1.59,3,6.5,6,4.5
615,Houboulang Mendes,0.1,25,0.1,0.96,34,1.22,2.34,50,0.03,0.7,0,0,71.3,3.05,1.83,1.83,0.1,0.91,0.1,1.93,1.2,1.8,2.5,2
294,Conor Coventry,1.6,23,0.12,1.85,44.5,1.22,1.58,49,0.08,1.4,0,0.02,71.7,0.73,4.2,0.79,0.55,0.49,0.43,2.01,,0.3,0.5,1.8
1026,Marcel Sabitzer,1.5,29,0.1,2.25,51.1,0.68,1.46,50,0.09,1.2,0.16,0.18,81.9,3.81,5.9,1.25,2.09,0.21,2.09,2.72,16,7,7,20
1614,Tuta,1.6,24,0.03,0.65,59.4,1.44,4.34,3,0.02,1.6,0.05,0.08,80.1,0.46,3.55,0.71,0.52,0.35,0.81,1.95,2,7.5,10,15
88,Alidu Seidu,1,23,0,0.88,50.4,1.03,1.83,50,0.02,2,0,0,83.8,1.28,2.38,0.99,0.22,1.14,0.11,1.9,0.25,0.7,1.5,7
41,Aitor Ruibal,0.8,27,0,2.45,54.1,1.12,2.25,10,0.12,1.6,0.09,0.08,78.1,4.28,4.36,2.29,0.99,1.86,1.64,2.94,1.5,3,3,5
1642,Vlad Chiriches,1.7,33,0,0.48,37.5,3.3,4.03,50,0,2.1,0,0,83.9,0.09,1.65,0.18,0,0.27,0.18,3.2,5,2.5,1.8,0.9
131,Anthony Gordon,0.5,22,0,2.33,27.2,1.59,0.68,5,0.1,0.4,0.23,0.32,74.3,6.37,1.93,2.73,1.93,1.02,4.21,2.73,5,8,16,35
743,Joao Palhinha,2.1,28,0,0.91,36.9,1.39,1.77,9,0.01,1.4,0.09,0.09,82.5,0.52,2.92,0.23,1.13,0.41,0.96,4.26,12,26,25,40
1603,Tomas Soucek,3.6,28,0.1,1.74,31.8,1.34,2.27,38,0.06,1.7,0.06,0.15,71.3,1.66,2.81,0.35,1.09,0.06,2.27,2.46,30,45,45,35
839,Kaan Ayhan,0.3,28,0,0.87,54.8,0.83,4.29,50,0,0.9,0,0,86.7,0,2.48,1.32,0.17,0,0,1.65,7,5,5,3.7
1574,Thierry Correia,1.1,24,0,2.03,61.1,1.12,2.42,9,0.05,1.1,0,0.01,76.8,5.47,4.66,2.69,0.27,0.58,1.03,3.18,2.5,8,8,8
886,Kiliann Sildillia,1.8,21,0.07,1.31,49.9,1.04,1.97,2,0.03,1.2,0,0.05,71.4,2.39,3.54,1,0.43,0.57,0.93,1.57,0.025,1,1.5,12
164,Arnaut Danjuma,0.1,26,0,2.45,20.9,0.14,0.14,50,0.05,0,0.27,0.42,72.5,7.39,0.82,2.33,2.33,0.82,4.24,0.68,10,40,50,25
290,Cole Palmer,0.2,21,0.18,4.1,45.4,0.89,0.35,5,0.12,0.2,0,0.3,86.3,9.04,3.01,6.91,2.66,3.19,7.62,1.06,,3,6,15
1608,Toni Villa,0.1,28,0.27,4.12,33.5,0.73,0.27,10,0.16,0.8,0.09,0.1,75.5,8.76,3.83,3.56,1.55,2.28,4.11,2.83,2.5,2.5,2.5,2.5
756,Joel Matip,2.4,32,0,1.42,71.5,0.54,3.24,50,0.02,1.7,0.13,0.08,86.9,0.2,5.06,2.36,0.67,0.34,1.96,1.48,32,18,18,12
348,David Raum,1,25,0.08,2.9,62.5,1.26,1.67,14,0.24,1,0,0.02,77.1,6.86,3.33,2.4,0.57,0.49,1.83,2.11,0.8,12,17,14
571,Giulio Maggiore,0.9,25,0,1.48,47.5,1.91,1.01,8,0.05,0.8,0,0.06,74.4,1.31,5.34,0.7,0.6,0.1,0.81,2.01,2.5,8,8.5,5.5
721,Jeong Woo-yeong,0.4,23,0.2,3.34,33.5,0.7,0.7,27,0.2,0.3,0.2,0.35,78.3,5.36,2.68,2.28,1.89,0.99,3.68,0.89,2.5,5.5,5.5,3.5
1601,Toma Basic,1.9,26,0,2.66,48.5,1.39,1.14,7,0.09,1,0.13,0.3,74.5,5.18,3.54,2.78,1.9,0.63,3.03,1.26,7,9,8,6
1364,Raphael Varane,2.2,30,0,0.86,52.7,1.05,4.31,2,0.01,0.6,0,0.05,86.6,0.16,3.23,0.85,0.35,0.31,0.89,1.05,70,65,60,35
1358,Ramy Bensebaini,2.5,28,0.04,1.41,55.3,1.6,3.56,50,0.09,1.3,0.15,0.15,78.2,3.56,3.66,1.45,1.41,0.44,1.96,1.23,18,22,17,20
1138,Mickael Alphonse,2.1,34,0,1.32,45.4,1.12,2.91,50,0.05,2.4,0,0.03,65.3,2.25,3.37,1.98,0.66,0.66,0.86,2.31,0.725,0.65,0.3,0.25
1242,Niklas Sule,1.3,27,0.1,1.66,76.1,1.19,2.51,14,0.08,0.8,0.06,0.08,90.5,2,5.45,1.48,1.16,0.35,1.39,0.97,48,35,35,35
458,Etienne Capoue,1.2,35,0,2.23,48,0.55,0.92,2,0.05,0.9,0.14,0.14,87.7,3.31,4.51,2.07,1.2,1.43,1.1,0.97,4,2.5,3,3
375,Dimitris Nikolaou,0.9,25,0,0.86,50.5,1.25,2.49,50,0.03,0.8,0.03,0.02,81.2,0.46,3.19,0.61,0.3,0.3,0.43,1.37,1.8,2.3,4,3.5
333,Danilo D'Ambrosio,1.2,34,0.2,2.22,65.8,1.31,2.21,8,0.08,1.5,0,0.05,87.6,1.91,4.33,0.91,0.5,0.2,1.81,2.82,8,3.5,3,1.5
1504,Sergio Camello,1,22,0.19,2.44,19.6,0.34,0.97,10,0.1,0.1,0.22,0.3,78,4.57,1.57,1.5,2.85,0.67,3.79,0.6,2.3,2.4,2.5,10
